,winnerScore,loserScore,round,ct_tBuyRatio,ctWin,ct_startScore,ct_equipmentValue,ct_mapControl,ct_buy,ct_player_kpr,ct_player_dpr,ct_player_adr,ct_player_kast,ct_player_rating,ct_player_impact,ct_player_utility,t_startScore,t_equipmentValue,t_mapControl,t_buy,t_player_kpr,t_player_dpr,t_player_adr,t_player_kast,t_player_rating,t_player_impact,t_player_utility
221,16.0,14.0,9.0,4.0,1.0,3.0,30550.0,1.2753537299203657,1.0,0.5555555555555556,0.3333333333333333,55.2,88.9,1.19,0.1111111111111111,2.4508333333333336,5.0,1400.0,0.7246462700796343,0.25,0.5555555555555556,0.3333333333333333,74.9,88.9,1.25,0.1111111111111111,0.3862121212121211
222,16.0,14.0,9.0,4.0,1.0,3.0,30550.0,1.2753537299203657,1.0,0.5555555555555556,0.3333333333333333,55.2,88.9,1.19,0.1111111111111111,2.4508333333333336,5.0,1400.0,0.7246462700796343,0.25,0.8888888888888888,0.5555555555555556,87.8,66.7,1.31,0.9555555555555555,1.5790151515151514
223,16.0,14.0,9.0,4.0,1.0,3.0,30550.0,1.2753537299203657,1.0,0.5555555555555556,0.3333333333333333,55.2,88.9,1.19,0.1111111111111111,2.4508333333333336,5.0,1400.0,0.7246462700796343,0.25,0.2222222222222222,0.4444444444444444,38.3,88.9,0.8,0.15555555555555556,3.0541666666666667
224,16.0,14.0,9.0,4.0,1.0,3.0,30550.0,1.2753537299203657,1.0,0.5555555555555556,0.3333333333333333,55.2,88.9,1.19,0.1111111111111111,2.4508333333333336,5.0,1400.0,0.7246462700796343,0.25,0.4444444444444444,0.6666666666666666,64.8,66.7,0.8,0.8666666666666667,1.1947222222222222
225,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.3,0.6,38.8,60.0,0.57,0.16000000000000003,4.893,5.0,24200.0,0.723198463323367,1.0,0.7,0.4,63.4,70.0,1.17,0.8066666666666666,1.5815833333333333
226,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.3,0.6,38.8,60.0,0.57,0.16000000000000003,4.893,5.0,24200.0,0.723198463323367,1.0,0.6,0.4,79.3,90.0,1.28,0.12000000000000002,0.34304545454545443
227,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.3,0.6,38.8,60.0,0.57,0.16000000000000003,4.893,5.0,24200.0,0.723198463323367,1.0,0.8,0.6,85.1,70.0,1.24,1.0266666666666666,1.4631666666666667
228,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.3,0.6,38.8,60.0,0.57,0.16000000000000003,4.893,5.0,24200.0,0.723198463323367,1.0,0.3,0.4,38.4,90.0,0.9,0.16000000000000003,2.8558214285714287
229,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.3,0.6,38.8,60.0,0.57,0.16000000000000003,4.893,5.0,24200.0,0.723198463323367,1.0,0.4,0.7,58.3,60.0,0.67,0.6799999999999999,1.0558055555555557
230,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.2,0.7,74.9,50.0,0.49,1.24,0.8360833333333334,5.0,24200.0,0.723198463323367,1.0,0.7,0.4,63.4,70.0,1.17,0.8066666666666666,1.5815833333333333
231,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.2,0.7,74.9,50.0,0.49,1.24,0.8360833333333334,5.0,24200.0,0.723198463323367,1.0,0.6,0.4,79.3,90.0,1.28,0.12000000000000002,0.34304545454545443
232,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.2,0.7,74.9,50.0,0.49,1.24,0.8360833333333334,5.0,24200.0,0.723198463323367,1.0,0.8,0.6,85.1,70.0,1.24,1.0266666666666666,1.4631666666666667
233,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.2,0.7,74.9,50.0,0.49,1.24,0.8360833333333334,5.0,24200.0,0.723198463323367,1.0,0.3,0.4,38.4,90.0,0.9,0.16000000000000003,2.8558214285714287
234,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.2,0.7,74.9,50.0,0.49,1.24,0.8360833333333334,5.0,24200.0,0.723198463323367,1.0,0.4,0.7,58.3,60.0,0.67,0.6799999999999999,1.0558055555555557
235,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.8,0.5,75.8,60.0,1.18,0.26,0.7494166666666666,5.0,24200.0,0.723198463323367,1.0,0.7,0.4,63.4,70.0,1.17,0.8066666666666666,1.5815833333333333
236,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.8,0.5,75.8,60.0,1.18,0.26,0.7494166666666666,5.0,24200.0,0.723198463323367,1.0,0.6,0.4,79.3,90.0,1.28,0.12000000000000002,0.34304545454545443
237,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.8,0.5,75.8,60.0,1.18,0.26,0.7494166666666666,5.0,24200.0,0.723198463323367,1.0,0.8,0.6,85.1,70.0,1.24,1.0266666666666666,1.4631666666666667
238,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.8,0.5,75.8,60.0,1.18,0.26,0.7494166666666666,5.0,24200.0,0.723198463323367,1.0,0.3,0.4,38.4,90.0,0.9,0.16000000000000003,2.8558214285714287
239,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.8,0.5,75.8,60.0,1.18,0.26,0.7494166666666666,5.0,24200.0,0.723198463323367,1.0,0.4,0.7,58.3,60.0,0.67,0.6799999999999999,1.0558055555555557
240,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.6,0.6,83.4,80.0,1.13,0.92,1.4843333333333333,5.0,24200.0,0.723198463323367,1.0,0.7,0.4,63.4,70.0,1.17,0.8066666666666666,1.5815833333333333
241,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.6,0.6,83.4,80.0,1.13,0.92,1.4843333333333333,5.0,24200.0,0.723198463323367,1.0,0.6,0.4,79.3,90.0,1.28,0.12000000000000002,0.34304545454545443
242,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.6,0.6,83.4,80.0,1.13,0.92,1.4843333333333333,5.0,24200.0,0.723198463323367,1.0,0.8,0.6,85.1,70.0,1.24,1.0266666666666666,1.4631666666666667
243,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.6,0.6,83.4,80.0,1.13,0.92,1.4843333333333333,5.0,24200.0,0.723198463323367,1.0,0.3,0.4,38.4,90.0,0.9,0.16000000000000003,2.8558214285714287
244,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.6,0.6,83.4,80.0,1.13,0.92,1.4843333333333333,5.0,24200.0,0.723198463323367,1.0,0.4,0.7,58.3,60.0,0.67,0.6799999999999999,1.0558055555555557
245,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.6,0.4,62.1,90.0,1.22,0.12000000000000002,2.20075,5.0,24200.0,0.723198463323367,1.0,0.7,0.4,63.4,70.0,1.17,0.8066666666666666,1.5815833333333333
246,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.6,0.4,62.1,90.0,1.22,0.12000000000000002,2.20075,5.0,24200.0,0.723198463323367,1.0,0.6,0.4,79.3,90.0,1.28,0.12000000000000002,0.34304545454545443
247,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.6,0.4,62.1,90.0,1.22,0.12000000000000002,2.20075,5.0,24200.0,0.723198463323367,1.0,0.8,0.6,85.1,70.0,1.24,1.0266666666666666,1.4631666666666667
248,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.6,0.4,62.1,90.0,1.22,0.12000000000000002,2.20075,5.0,24200.0,0.723198463323367,1.0,0.3,0.4,38.4,90.0,0.9,0.16000000000000003,2.8558214285714287
249,16.0,14.0,10.0,1.0,1.0,4.0,30850.0,1.276801536676633,1.0,0.6,0.4,62.1,90.0,1.22,0.12000000000000002,2.20075,5.0,24200.0,0.723198463323367,1.0,0.4,0.7,58.3,60.0,0.67,0.6799999999999999,1.0558055555555557
250,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.45454545454545453,0.5454545454545454,51.5,63.6,0.8,0.18181818181818182,4.485113636363636,5.0,4600.0,0.6397060279199581,0.25,0.6363636363636364,0.45454545454545453,63.9,72.7,1.11,0.8848484848484848,1.4226515151515151
251,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.45454545454545453,0.5454545454545454,51.5,63.6,0.8,0.18181818181818182,4.485113636363636,5.0,4600.0,0.6397060279199581,0.25,0.5454545454545454,0.45454545454545453,73.6,81.8,1.12,0.10909090909090911,0.3077272727272726
252,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.45454545454545453,0.5454545454545454,51.5,63.6,0.8,0.18181818181818182,4.485113636363636,5.0,4600.0,0.6397060279199581,0.25,0.7272727272727273,0.6363636363636364,77.4,72.7,1.15,0.8272727272727273,1.3168939393939394
253,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.45454545454545453,0.5454545454545454,51.5,63.6,0.8,0.18181818181818182,4.485113636363636,5.0,4600.0,0.6397060279199581,0.25,0.2727272727272727,0.36363636363636365,39.3,90.9,0.9,0.14545454545454548,2.7869886363636365
254,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.45454545454545453,0.5454545454545454,51.5,63.6,0.8,0.18181818181818182,4.485113636363636,5.0,4600.0,0.6397060279199581,0.25,0.45454545454545453,0.7272727272727273,58.0,63.6,0.73,0.6818181818181819,0.9421464646464646
255,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.2727272727272727,0.6363636363636364,76.3,54.5,0.62,1.2363636363636363,0.7449242424242424,5.0,4600.0,0.6397060279199581,0.25,0.6363636363636364,0.45454545454545453,63.9,72.7,1.11,0.8848484848484848,1.4226515151515151
256,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.2727272727272727,0.6363636363636364,76.3,54.5,0.62,1.2363636363636363,0.7449242424242424,5.0,4600.0,0.6397060279199581,0.25,0.5454545454545454,0.45454545454545453,73.6,81.8,1.12,0.10909090909090911,0.3077272727272726
257,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.2727272727272727,0.6363636363636364,76.3,54.5,0.62,1.2363636363636363,0.7449242424242424,5.0,4600.0,0.6397060279199581,0.25,0.7272727272727273,0.6363636363636364,77.4,72.7,1.15,0.8272727272727273,1.3168939393939394
258,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.2727272727272727,0.6363636363636364,76.3,54.5,0.62,1.2363636363636363,0.7449242424242424,5.0,4600.0,0.6397060279199581,0.25,0.2727272727272727,0.36363636363636365,39.3,90.9,0.9,0.14545454545454548,2.7869886363636365
259,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.2727272727272727,0.6363636363636364,76.3,54.5,0.62,1.2363636363636363,0.7449242424242424,5.0,4600.0,0.6397060279199581,0.25,0.45454545454545453,0.7272727272727273,58.0,63.6,0.73,0.6818181818181819,0.9421464646464646
260,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.7272727272727273,0.45454545454545453,70.4,63.6,1.15,0.2363636363636364,1.0487121212121213,5.0,4600.0,0.6397060279199581,0.25,0.6363636363636364,0.45454545454545453,63.9,72.7,1.11,0.8848484848484848,1.4226515151515151
261,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.7272727272727273,0.45454545454545453,70.4,63.6,1.15,0.2363636363636364,1.0487121212121213,5.0,4600.0,0.6397060279199581,0.25,0.5454545454545454,0.45454545454545453,73.6,81.8,1.12,0.10909090909090911,0.3077272727272726
262,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.7272727272727273,0.45454545454545453,70.4,63.6,1.15,0.2363636363636364,1.0487121212121213,5.0,4600.0,0.6397060279199581,0.25,0.7272727272727273,0.6363636363636364,77.4,72.7,1.15,0.8272727272727273,1.3168939393939394
263,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.7272727272727273,0.45454545454545453,70.4,63.6,1.15,0.2363636363636364,1.0487121212121213,5.0,4600.0,0.6397060279199581,0.25,0.2727272727272727,0.36363636363636365,39.3,90.9,0.9,0.14545454545454548,2.7869886363636365
264,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.7272727272727273,0.45454545454545453,70.4,63.6,1.15,0.2363636363636364,1.0487121212121213,5.0,4600.0,0.6397060279199581,0.25,0.45454545454545453,0.7272727272727273,58.0,63.6,0.73,0.6818181818181819,0.9421464646464646
265,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.6363636363636364,0.6363636363636364,88.3,81.8,1.17,0.9757575757575757,1.3515584415584416,5.0,4600.0,0.6397060279199581,0.25,0.6363636363636364,0.45454545454545453,63.9,72.7,1.11,0.8848484848484848,1.4226515151515151
266,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.6363636363636364,0.6363636363636364,88.3,81.8,1.17,0.9757575757575757,1.3515584415584416,5.0,4600.0,0.6397060279199581,0.25,0.5454545454545454,0.45454545454545453,73.6,81.8,1.12,0.10909090909090911,0.3077272727272726
267,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.6363636363636364,0.6363636363636364,88.3,81.8,1.17,0.9757575757575757,1.3515584415584416,5.0,4600.0,0.6397060279199581,0.25,0.7272727272727273,0.6363636363636364,77.4,72.7,1.15,0.8272727272727273,1.3168939393939394
268,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.6363636363636364,0.6363636363636364,88.3,81.8,1.17,0.9757575757575757,1.3515584415584416,5.0,4600.0,0.6397060279199581,0.25,0.2727272727272727,0.36363636363636365,39.3,90.9,0.9,0.14545454545454548,2.7869886363636365
269,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.6363636363636364,0.6363636363636364,88.3,81.8,1.17,0.9757575757575757,1.3515584415584416,5.0,4600.0,0.6397060279199581,0.25,0.45454545454545453,0.7272727272727273,58.0,63.6,0.73,0.6818181818181819,0.9421464646464646
270,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.5454545454545454,0.36363636363636365,58.4,90.9,1.19,0.10909090909090911,2.473409090909091,5.0,4600.0,0.6397060279199581,0.25,0.6363636363636364,0.45454545454545453,63.9,72.7,1.11,0.8848484848484848,1.4226515151515151
271,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.5454545454545454,0.36363636363636365,58.4,90.9,1.19,0.10909090909090911,2.473409090909091,5.0,4600.0,0.6397060279199581,0.25,0.5454545454545454,0.45454545454545453,73.6,81.8,1.12,0.10909090909090911,0.3077272727272726
272,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.5454545454545454,0.36363636363636365,58.4,90.9,1.19,0.10909090909090911,2.473409090909091,5.0,4600.0,0.6397060279199581,0.25,0.7272727272727273,0.6363636363636364,77.4,72.7,1.15,0.8272727272727273,1.3168939393939394
273,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.5454545454545454,0.36363636363636365,58.4,90.9,1.19,0.10909090909090911,2.473409090909091,5.0,4600.0,0.6397060279199581,0.25,0.2727272727272727,0.36363636363636365,39.3,90.9,0.9,0.14545454545454548,2.7869886363636365
274,16.0,14.0,11.0,4.0,1.0,5.0,30950.0,1.3602939720800418,1.0,0.5454545454545454,0.36363636363636365,58.4,90.9,1.19,0.10909090909090911,2.473409090909091,5.0,4600.0,0.6397060279199581,0.25,0.45454545454545453,0.7272727272727273,58.0,63.6,0.73,0.6818181818181819,0.9421464646464646
275,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.4166666666666667,0.5833333333333334,47.2,66.7,0.76,0.16666666666666666,4.172916666666667,5.0,25100.0,0.6581065277637981,1.0,0.5833333333333334,0.5,58.6,66.7,0.98,0.8666666666666667,1.3205113636363635
276,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.4166666666666667,0.5833333333333334,47.2,66.7,0.76,0.16666666666666666,4.172916666666667,5.0,25100.0,0.6581065277637981,1.0,0.5833333333333334,0.5,75.8,83.3,1.15,1.1166666666666667,0.4888392857142857
277,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.4166666666666667,0.5833333333333334,47.2,66.7,0.76,0.16666666666666666,4.172916666666667,5.0,25100.0,0.6581065277637981,1.0,0.6666666666666666,0.6666666666666666,70.9,66.7,1.01,0.8,1.2767788461538463
278,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.4166666666666667,0.5833333333333334,47.2,66.7,0.76,0.16666666666666666,4.172916666666667,5.0,25100.0,0.6581065277637981,1.0,0.3333333333333333,0.4166666666666667,48.5,91.7,0.96,0.15,2.8536805555555556
279,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.4166666666666667,0.5833333333333334,47.2,66.7,0.76,0.16666666666666666,4.172916666666667,5.0,25100.0,0.6581065277637981,1.0,0.5,0.75,62.4,66.7,0.79,0.6833333333333333,1.554375
280,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.3333333333333333,0.5833333333333334,77.2,58.3,0.73,1.2333333333333334,0.944404761904762,5.0,25100.0,0.6581065277637981,1.0,0.5833333333333334,0.5,58.6,66.7,0.98,0.8666666666666667,1.3205113636363635
281,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.3333333333333333,0.5833333333333334,77.2,58.3,0.73,1.2333333333333334,0.944404761904762,5.0,25100.0,0.6581065277637981,1.0,0.5833333333333334,0.5,75.8,83.3,1.15,1.1166666666666667,0.4888392857142857
282,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.3333333333333333,0.5833333333333334,77.2,58.3,0.73,1.2333333333333334,0.944404761904762,5.0,25100.0,0.6581065277637981,1.0,0.6666666666666666,0.6666666666666666,70.9,66.7,1.01,0.8,1.2767788461538463
283,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.3333333333333333,0.5833333333333334,77.2,58.3,0.73,1.2333333333333334,0.944404761904762,5.0,25100.0,0.6581065277637981,1.0,0.3333333333333333,0.4166666666666667,48.5,91.7,0.96,0.15,2.8536805555555556
284,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.3333333333333333,0.5833333333333334,77.2,58.3,0.73,1.2333333333333334,0.944404761904762,5.0,25100.0,0.6581065277637981,1.0,0.5,0.75,62.4,66.7,0.79,0.6833333333333333,1.554375
285,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.6666666666666666,0.5,68.2,58.3,1.02,0.21666666666666667,1.8963392857142858,5.0,25100.0,0.6581065277637981,1.0,0.5833333333333334,0.5,58.6,66.7,0.98,0.8666666666666667,1.3205113636363635
286,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.6666666666666666,0.5,68.2,58.3,1.02,0.21666666666666667,1.8963392857142858,5.0,25100.0,0.6581065277637981,1.0,0.5833333333333334,0.5,75.8,83.3,1.15,1.1166666666666667,0.4888392857142857
287,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.6666666666666666,0.5,68.2,58.3,1.02,0.21666666666666667,1.8963392857142858,5.0,25100.0,0.6581065277637981,1.0,0.6666666666666666,0.6666666666666666,70.9,66.7,1.01,0.8,1.2767788461538463
288,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.6666666666666666,0.5,68.2,58.3,1.02,0.21666666666666667,1.8963392857142858,5.0,25100.0,0.6581065277637981,1.0,0.3333333333333333,0.4166666666666667,48.5,91.7,0.96,0.15,2.8536805555555556
289,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.6666666666666666,0.5,68.2,58.3,1.02,0.21666666666666667,1.8963392857142858,5.0,25100.0,0.6581065277637981,1.0,0.5,0.75,62.4,66.7,0.79,0.6833333333333333,1.554375
290,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.75,0.6666666666666666,99.5,83.3,1.3,0.9833333333333333,1.235952380952381,5.0,25100.0,0.6581065277637981,1.0,0.5833333333333334,0.5,58.6,66.7,0.98,0.8666666666666667,1.3205113636363635
291,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.75,0.6666666666666666,99.5,83.3,1.3,0.9833333333333333,1.235952380952381,5.0,25100.0,0.6581065277637981,1.0,0.5833333333333334,0.5,75.8,83.3,1.15,1.1166666666666667,0.4888392857142857
292,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.75,0.6666666666666666,99.5,83.3,1.3,0.9833333333333333,1.235952380952381,5.0,25100.0,0.6581065277637981,1.0,0.6666666666666666,0.6666666666666666,70.9,66.7,1.01,0.8,1.2767788461538463
293,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.75,0.6666666666666666,99.5,83.3,1.3,0.9833333333333333,1.235952380952381,5.0,25100.0,0.6581065277637981,1.0,0.3333333333333333,0.4166666666666667,48.5,91.7,0.96,0.15,2.8536805555555556
294,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.75,0.6666666666666666,99.5,83.3,1.3,0.9833333333333333,1.235952380952381,5.0,25100.0,0.6581065277637981,1.0,0.5,0.75,62.4,66.7,0.79,0.6833333333333333,1.554375
295,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.6666666666666666,0.3333333333333333,65.5,91.7,1.34,0.13333333333333333,2.328125,5.0,25100.0,0.6581065277637981,1.0,0.5833333333333334,0.5,58.6,66.7,0.98,0.8666666666666667,1.3205113636363635
296,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.6666666666666666,0.3333333333333333,65.5,91.7,1.34,0.13333333333333333,2.328125,5.0,25100.0,0.6581065277637981,1.0,0.5833333333333334,0.5,75.8,83.3,1.15,1.1166666666666667,0.4888392857142857
297,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.6666666666666666,0.3333333333333333,65.5,91.7,1.34,0.13333333333333333,2.328125,5.0,25100.0,0.6581065277637981,1.0,0.6666666666666666,0.6666666666666666,70.9,66.7,1.01,0.8,1.2767788461538463
298,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.6666666666666666,0.3333333333333333,65.5,91.7,1.34,0.13333333333333333,2.328125,5.0,25100.0,0.6581065277637981,1.0,0.3333333333333333,0.4166666666666667,48.5,91.7,0.96,0.15,2.8536805555555556
299,16.0,14.0,12.0,1.0,1.0,6.0,31950.0,1.341893472236202,1.0,0.6666666666666666,0.3333333333333333,65.5,91.7,1.34,0.13333333333333333,2.328125,5.0,25100.0,0.6581065277637981,1.0,0.5,0.75,62.4,66.7,0.79,0.6833333333333333,1.554375
300,16.0,14.0,13.0,1.0,1.0,7.0,31450.0,1.340500049118241,1.0,0.46153846153846156,0.5384615384615384,50.0,69.2,0.85,0.16923076923076924,4.23263986013986,5.0,21500.0,0.659499950881759,1.0,0.5384615384615384,0.5384615384615384,54.1,61.5,0.87,0.8512820512820513,1.208444055944056
301,16.0,14.0,13.0,1.0,1.0,7.0,31450.0,1.340500049118241,1.0,0.46153846153846156,0.5384615384615384,50.0,69.2,0.85,0.16923076923076924,4.23263986013986,5.0,21500.0,0.659499950881759,1.0,0.5384615384615384,0.5384615384615384,70.0,76.9,1.03,0.6076923076923078,0.45398351648351654
302,16.0,14.0,13.0,1.0,1.0,7.0,31450.0,1.340500049118241,1.0,0.46153846153846156,0.5384615384615384,50.0,69.2,0.85,0.16923076923076924,4.23263986013986,5.0,21500.0,0.659499950881759,1.0,0.6153846153846154,0.6923076923076923,65.5,61.5,0.9,0.7769230769230769,1.240247252747253
303,16.0,14.0,13.0,1.0,1.0,7.0,31450.0,1.340500049118241,1.0,0.46153846153846156,0.5384615384615384,50.0,69.2,0.85,0.16923076923076924,4.23263986013986,5.0,21500.0,0.659499950881759,1.0,0.38461538461538464,0.46153846153846156,56.8,92.3,1.01,0.15384615384615385,3.6099696356275306
304,16.0,14.0,13.0,1.0,1.0,7.0,31450.0,1.340500049118241,1.0,0.46153846153846156,0.5384615384615384,50.0,69.2,0.85,0.16923076923076924,4.23263986013986,5.0,21500.0,0.659499950881759,1.0,0.46153846153846156,0.7692307692307693,57.6,69.2,0.75,0.6692307692307693,1.4213461538461538
305,16.0,14.0,13.0,1.0,1.0,7.0,31450.0,1.340500049118241,1.0,0.3076923076923077,0.5384615384615384,71.3,61.5,0.73,1.2153846153846155,0.8439423076923078,5.0,21500.0,0.659499950881759,1.0,0.5384615384615384,0.5384615384615384,54.1,61.5,0.87,0.8512820512820513,1.208444055944056
306,16.0,14.0,13.0,1.0,1.0,7.0,31450.0,1.340500049118241,1.0,0.3076923076923077,0.5384615384615384,71.3,61.5,0.73,1.2153846153846155,0.8439423076923078,5.0,21500.0,0.659499950881759,1.0,0.5384615384615384,0.5384615384615384,70.0,76.9,1.03,0.6076923076923078,0.45398351648351654
307,16.0,14.0,13.0,1.0,1.0,7.0,31450.0,1.340500049118241,1.0,0.3076923076923077,0.5384615384615384,71.3,61.5,0.73,1.2153846153846155,0.8439423076923078,5.0,21500.0,0.659499950881759,1.0,0.6153846153846154,0.6923076923076923,65.5,61.5,0.9,0.7769230769230769,1.240247252747253
308,16.0,14.0,13.0,1.0,1.0,7.0,31450.0,1.340500049118241,1.0,0.3076923076923077,0.5384615384615384,71.3,61.5,0.73,1.2153846153846155,0.8439423076923078,5.0,21500.0,0.659499950881759,1.0,0.38461538461538464,0.46153846153846156,56.8,92.3,1.01,0.15384615384615385,3.6099696356275306
309,16.0,14.0,13.0,1.0,1.0,7.0,31450.0,1.340500049118241,1.0,0.3076923076923077,0.5384615384615384,71.3,61.5,0.73,1.2153846153846155,0.8439423076923078,5.0,21500.0,0.659499950881759,1.0,0.46153846153846156,0.7692307692307693,57.6,69.2,0.75,0.6692307692307693,1.4213461538461538
310,16.0,14.0,13.0,1.0,1.0,7.0,31450.0,1.340500049118241,1.0,0.6153846153846154,0.46153846153846156,63.0,61.5,1.01,0.2,1.7975,5.0,21500.0,0.659499950881759,1.0,0.5384615384615384,0.5384615384615384,54.1,61.5,0.87,0.8512820512820513,1.208444055944056
311,16.0,14.0,13.0,1.0,1.0,7.0,31450.0,1.340500049118241,1.0,0.6153846153846154,0.46153846153846156,63.0,61.5,1.01,0.2,1.7975,5.0,21500.0,0.659499950881759,1.0,0.5384615384615384,0.5384615384615384,70.0,76.9,1.03,0.6076923076923078,0.45398351648351654
